"","lhs","","rhs","support","confidence","lift"
"[7]737","{feathers=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.327272727272727,1.43715415019763
"[8]605","{tail=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.324324324324324,1.42420681551116
"[9]479","{airborne=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.315789473684211,1.38672768878719
"[1]1994","{breathes=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.138613861386139,1,4.39130434782609
"[2]1943","{aquatic=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.615384615384615,2.70234113712375
"[3]1878","{hair=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.428571428571429,1.88198757763975
"[4]1825","{milk=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.4,1.75652173913044
"[5]1788","{eggs=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.384615384615385,1.68896321070234
"[6]1721","{predator=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.138613861386139,0.333333333333333,1.46376811594203
"[7]1630","{feathers=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.327272727272727,1.43715415019763
"[8]1499","{tail=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.324324324324324,1.42420681551116
"[9]1374","{airborne=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.315789473684211,1.38672768878719
"[1]1097","{toothed=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.461538461538462,2.02675585284281
"[2]1043","{airborne=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.158415841584158,0.444444444444444,1.95169082125604
"[3]985","{feathers=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.158415841584158,0.372093023255814,1.63397371081901
"[4]930","{tail=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.324324324324324,1.42420681551116
"[5]902","{backbone=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.3,1.31739130434783
"[6]826","{domestic=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.148514851485149,0.3,1.31739130434783
"[1]1995","{toothed=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.461538461538462,2.02675585284281
"[2]1944","{airborne=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.158415841584158,0.444444444444444,1.95169082125604
"[3]1879","{feathers=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.158415841584158,0.372093023255814,1.63397371081901
"[4]1826","{tail=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.324324324324324,1.42420681551116
"[5]1789","{backbone=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.3,1.31739130434783
"[6]1722","{domestic=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.148514851485149,0.3,1.31739130434783
"[1]1098","{airborne=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.580645161290323,2.54978962131837
"[2]1044","{hair=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.217821782178218,0.55,2.41521739130435
"[3]986","{milk=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.198019801980198,0.526315789473684,2.31121281464531
"[4]931","{eggs=TRUE,airborne=FALSE}","=>","{legs=FALSE}",0.188118811881188,0.513513513513513,2.25499412455934
"[5]903","{airborne=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.158415841584158,0.444444444444444,1.95169082125604
"[6]827","{airborne=FALSE,predator=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.346938775510204,1.52351375332742
"[7]738","{airborne=FALSE,domestic=FALSE}","=>","{legs=FALSE}",0.217821782178218,0.323529411764706,1.42071611253197
"[8]606","{airborne=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.188118811881188,0.322033898305085,1.4141488577745
"[9]480","{airborne=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.315789473684211,1.38672768878719
"[10]334","{feathers=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.227722772277228,0.315068493150685,1.38356164383562
"[1]1996","{airborne=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.580645161290323,2.54978962131837
"[2]1945","{hair=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.217821782178218,0.55,2.41521739130435
"[3]1880","{milk=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.198019801980198,0.526315789473684,2.31121281464531
"[4]1827","{eggs=TRUE,airborne=FALSE}","=>","{legs=FALSE}",0.188118811881188,0.513513513513513,2.25499412455934
"[5]1790","{airborne=FALSE,catsize=FALSE}","=>","{legs=FALSE}",0.158415841584158,0.444444444444444,1.95169082125604
"[6]1723","{airborne=FALSE,predator=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.346938775510204,1.52351375332742
"[7]1631","{airborne=FALSE,domestic=FALSE}","=>","{legs=FALSE}",0.217821782178218,0.323529411764706,1.42071611253197
"[8]1500","{airborne=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.188118811881188,0.322033898305085,1.4141488577745
"[9]1375","{airborne=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.315789473684211,1.38672768878719
"[10]1227","{feathers=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.227722772277228,0.315068493150685,1.38356164383562
"[1]1099","{toothed=TRUE,breathes=FALSE}","=>","{legs=FALSE}",0.138613861386139,1,4.39130434782609
"[2]1045","{hair=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.782608695652174,3.43667296786389
"[3]987","{milk=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.761904761904762,3.34575569358178
"[4]932","{eggs=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.75,3.29347826086957
"[5]904","{aquatic=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.739130434782609,3.24574669187146
"[6]828","{toothed=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.461538461538462,2.02675585284281
"[7]739","{predator=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.405405405405405,1.78025851938895
"[8]607","{toothed=TRUE,domestic=FALSE}","=>","{legs=FALSE}",0.178217821782178,0.346153846153846,1.52006688963211
"[9]481","{airborne=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.188118811881188,0.322033898305085,1.4141488577745
"[1]1997","{toothed=TRUE,breathes=FALSE}","=>","{legs=FALSE}",0.138613861386139,1,4.39130434782609
"[2]1946","{hair=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.782608695652174,3.43667296786389
"[3]1881","{milk=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.761904761904762,3.34575569358178
"[4]1828","{eggs=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.75,3.29347826086957
"[5]1791","{aquatic=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.739130434782609,3.24574669187146
"[6]1724","{toothed=TRUE,catsize=FALSE}","=>","{legs=FALSE}",0.118811881188119,0.461538461538462,2.02675585284281
"[7]1632","{predator=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.405405405405405,1.78025851938895
"[8]1501","{toothed=TRUE,domestic=FALSE}","=>","{legs=FALSE}",0.178217821782178,0.346153846153846,1.52006688963211
"[9]1376","{airborne=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.188118811881188,0.322033898305085,1.4141488577745
"[1]1998","{eggs=TRUE,fins=TRUE}","=>","{legs=FALSE}",0.128712871287129,1,4.39130434782609
"[2]1046","{eggs=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.75,3.29347826086957
"[3]988","{eggs=TRUE,airborne=FALSE}","=>","{legs=FALSE}",0.188118811881188,0.513513513513513,2.25499412455934
"[4]933","{feathers=FALSE,eggs=TRUE}","=>","{legs=FALSE}",0.188118811881188,0.487179487179487,2.13935340022297
"[5]905","{eggs=TRUE,predator=TRUE}","=>","{legs=FALSE}",0.128712871287129,0.393939393939394,1.72990777338603
"[6]829","{eggs=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.384615384615385,1.68896321070234
"[7]740","{eggs=TRUE,backbone=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.357142857142857,1.56832298136646
"[8]608","{eggs=TRUE,domestic=FALSE}","=>","{legs=FALSE}",0.178217821782178,0.333333333333333,1.46376811594203
"[1]1999","{eggs=TRUE,fins=TRUE}","=>","{legs=FALSE}",0.128712871287129,1,4.39130434782609
"[2]1947","{eggs=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.75,3.29347826086957
"[3]1882","{eggs=TRUE,airborne=FALSE}","=>","{legs=FALSE}",0.188118811881188,0.513513513513513,2.25499412455934
"[4]1829","{feathers=FALSE,eggs=TRUE}","=>","{legs=FALSE}",0.188118811881188,0.487179487179487,2.13935340022297
"[5]1792","{eggs=TRUE,predator=TRUE}","=>","{legs=FALSE}",0.128712871287129,0.393939393939394,1.72990777338603
"[6]1725","{eggs=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.384615384615385,1.68896321070234
"[7]1633","{eggs=TRUE,backbone=TRUE}","=>","{legs=FALSE}",0.148514851485149,0.357142857142857,1.56832298136646
"[8]1502","{eggs=TRUE,domestic=FALSE}","=>","{legs=FALSE}",0.178217821782178,0.333333333333333,1.46376811594203
"[1]2000","{milk=FALSE,fins=TRUE}","=>","{legs=FALSE}",0.128712871287129,1,4.39130434782609
"[2]1047","{milk=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.761904761904762,3.34575569358178
"[3]989","{milk=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.198019801980198,0.526315789473684,2.31121281464531
"[4]934","{feathers=FALSE,milk=FALSE}","=>","{legs=FALSE}",0.198019801980198,0.5,2.19565217391304
"[5]906","{milk=FALSE,predator=TRUE}","=>","{legs=FALSE}",0.138613861386139,0.411764705882353,1.80818414322251
"[6]830","{milk=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.4,1.75652173913044
"[7]741","{milk=FALSE,backbone=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.380952380952381,1.67287784679089
"[8]609","{milk=FALSE,domestic=FALSE}","=>","{legs=FALSE}",0.188118811881188,0.345454545454545,1.51699604743083
"[1]11000","{milk=FALSE,fins=TRUE}","=>","{legs=FALSE}",0.128712871287129,1,4.39130434782609
"[2]1948","{milk=FALSE,toothed=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.761904761904762,3.34575569358178
"[3]1883","{milk=FALSE,airborne=FALSE}","=>","{legs=FALSE}",0.198019801980198,0.526315789473684,2.31121281464531
"[4]1830","{feathers=FALSE,milk=FALSE}","=>","{legs=FALSE}",0.198019801980198,0.5,2.19565217391304
"[5]1793","{milk=FALSE,predator=TRUE}","=>","{legs=FALSE}",0.138613861386139,0.411764705882353,1.80818414322251
"[6]1726","{milk=FALSE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.4,1.75652173913044
"[7]1634","{milk=FALSE,backbone=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.380952380952381,1.67287784679089
"[8]1503","{milk=FALSE,domestic=FALSE}","=>","{legs=FALSE}",0.188118811881188,0.345454545454545,1.51699604743083
"[1]2001","{aquatic=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.739130434782609,3.24574669187146
"[2]1048","{aquatic=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.615384615384615,2.70234113712375
"[3]990","{feathers=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.6,2.63478260869565
"[4]935","{airborne=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.580645161290323,2.54978962131837
"[5]907","{hair=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.53125,2.33288043478261
"[1]11001","{aquatic=TRUE,toothed=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.739130434782609,3.24574669187146
"[2]1949","{aquatic=TRUE,tail=TRUE}","=>","{legs=FALSE}",0.158415841584158,0.615384615384615,2.70234113712375
"[3]1884","{feathers=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.6,2.63478260869565
"[4]1831","{airborne=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.178217821782178,0.580645161290323,2.54978962131837
"[5]1794","{hair=FALSE,aquatic=TRUE}","=>","{legs=FALSE}",0.168316831683168,0.53125,2.33288043478261
"[1]2002","{venomous=FALSE,legs=FALSE}","=>","{fins=TRUE}",0.148514851485149,0.789473684210526,4.69040247678019
"[2]1049","{breathes=FALSE,venomous=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.666666666666667,3.96078431372549
"[3]991","{aquatic=TRUE,venomous=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.5,2.97058823529412
"[4]936","{toothed=TRUE,venomous=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.280701754385965,1.66769865841073
"[5]908","{hair=FALSE,venomous=FALSE}","=>","{fins=TRUE}",0.138613861386139,0.269230769230769,1.59954751131222
"[6]831","{predator=TRUE,venomous=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.24,1.42588235294118
"[7]742","{milk=FALSE,venomous=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.230769230769231,1.3710407239819
"[8]610","{eggs=TRUE,venomous=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.226415094339623,1.34517203107658
"[9]482","{airborne=FALSE,venomous=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.225352112676056,1.33885666942833
"[10]335","{feathers=FALSE,venomous=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.219178082191781,1.30217566478646
"[1]11002","{venomous=FALSE,legs=FALSE}","=>","{fins=TRUE}",0.148514851485149,0.789473684210526,4.69040247678019
"[2]1950","{breathes=FALSE,venomous=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.666666666666667,3.96078431372549
"[3]1885","{aquatic=TRUE,venomous=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.5,2.97058823529412
"[4]1832","{toothed=TRUE,venomous=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.280701754385965,1.66769865841073
"[5]1795","{hair=FALSE,venomous=FALSE}","=>","{fins=TRUE}",0.138613861386139,0.269230769230769,1.59954751131222
"[6]1727","{predator=TRUE,venomous=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.24,1.42588235294118
"[7]1635","{milk=FALSE,venomous=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.230769230769231,1.3710407239819
"[8]1504","{eggs=TRUE,venomous=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.226415094339623,1.34517203107658
"[9]1377","{airborne=FALSE,venomous=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.225352112676056,1.33885666942833
"[10]1228","{feathers=FALSE,venomous=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.219178082191781,1.30217566478646
"[1]2003","{toothed=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.307692307692308,1.82805429864253
"[2]1050","{hair=FALSE,domestic=FALSE}","=>","{fins=TRUE}",0.138613861386139,0.259259259259259,1.54030501089325
"[3]992","{airborne=FALSE,domestic=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.235294117647059,1.39792387543253
"[4]937","{tail=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.148514851485149,0.230769230769231,1.3710407239819
"[5]909","{feathers=FALSE,domestic=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.225352112676056,1.33885666942833
"[6]832","{backbone=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.225352112676056,1.33885666942833
"[7]743","{eggs=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.222222222222222,1.3202614379085
"[8]611","{milk=FALSE,domestic=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.218181818181818,1.29625668449198
"[1]11003","{toothed=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.307692307692308,1.82805429864253
"[2]1951","{hair=FALSE,domestic=FALSE}","=>","{fins=TRUE}",0.138613861386139,0.259259259259259,1.54030501089325
"[3]1886","{airborne=FALSE,domestic=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.235294117647059,1.39792387543253
"[4]1833","{tail=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.148514851485149,0.230769230769231,1.3710407239819
"[5]1796","{feathers=FALSE,domestic=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.225352112676056,1.33885666942833
"[6]1728","{backbone=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.225352112676056,1.33885666942833
"[7]1636","{eggs=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.222222222222222,1.3202614379085
"[8]1505","{milk=FALSE,domestic=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.218181818181818,1.29625668449198
"[1]2004","{backbone=TRUE,breathes=FALSE}","=>","{fins=TRUE}",0.128712871287129,0.928571428571429,5.51680672268908
"[2]1051","{backbone=TRUE,legs=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.842105263157895,5.0030959752322
"[3]993","{aquatic=TRUE,backbone=TRUE}","=>","{fins=TRUE}",0.168316831683168,0.566666666666667,3.36666666666667
"[4]938","{hair=FALSE,backbone=TRUE}","=>","{fins=TRUE}",0.148514851485149,0.340909090909091,2.02540106951872
"[5]910","{eggs=TRUE,backbone=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.30952380952381,1.83893557422969
"[6]833","{milk=FALSE,backbone=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.30952380952381,1.83893557422969
"[7]744","{predator=TRUE,backbone=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.276595744680851,1.6433041301627
"[8]612","{feathers=FALSE,backbone=TRUE}","=>","{fins=TRUE}",0.168316831683168,0.26984126984127,1.6031746031746
"[9]484","{airborne=FALSE,backbone=TRUE}","=>","{fins=TRUE}",0.168316831683168,0.261538461538462,1.55384615384615
"[10]336","{backbone=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.225352112676056,1.33885666942833
"[11]293","{backbone=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.216216216216216,1.2845786963434
"[1]11004","{backbone=TRUE,breathes=FALSE}","=>","{fins=TRUE}",0.128712871287129,0.928571428571429,5.51680672268908
"[2]1952","{backbone=TRUE,legs=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.842105263157895,5.0030959752322
"[3]1887","{aquatic=TRUE,backbone=TRUE}","=>","{fins=TRUE}",0.168316831683168,0.566666666666667,3.36666666666667
"[4]1834","{hair=FALSE,backbone=TRUE}","=>","{fins=TRUE}",0.148514851485149,0.340909090909091,2.02540106951872
"[5]1797","{eggs=TRUE,backbone=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.30952380952381,1.83893557422969
"[6]1729","{milk=FALSE,backbone=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.30952380952381,1.83893557422969
"[7]1637","{predator=TRUE,backbone=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.276595744680851,1.6433041301627
"[8]1506","{feathers=FALSE,backbone=TRUE}","=>","{fins=TRUE}",0.168316831683168,0.26984126984127,1.6031746031746
"[9]1379","{airborne=FALSE,backbone=TRUE}","=>","{fins=TRUE}",0.168316831683168,0.261538461538462,1.55384615384615
"[10]1229","{backbone=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.225352112676056,1.33885666942833
"[11]1176","{backbone=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.216216216216216,1.2845786963434
"[1]2005","{feathers=FALSE,aquatic=TRUE}","=>","{fins=TRUE}",0.168316831683168,0.566666666666667,3.36666666666667
"[2]1052","{hair=FALSE,feathers=FALSE}","=>","{fins=TRUE}",0.148514851485149,0.394736842105263,2.34520123839009
"[3]994","{feathers=FALSE,eggs=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.333333333333333,1.98039215686274
"[4]939","{feathers=FALSE,milk=FALSE}","=>","{fins=TRUE}",0.128712871287129,0.325,1.93088235294118
"[5]911","{feathers=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.290909090909091,1.7283422459893
"[6]834","{feathers=FALSE,predator=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.276595744680851,1.6433041301627
"[7]745","{feathers=FALSE,backbone=TRUE}","=>","{fins=TRUE}",0.168316831683168,0.26984126984127,1.6031746031746
"[8]613","{feathers=FALSE,airborne=FALSE}","=>","{fins=TRUE}",0.168316831683168,0.232876712328767,1.38356164383562
"[9]485","{feathers=FALSE,domestic=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.225352112676056,1.33885666942833
"[10]337","{feathers=FALSE,venomous=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.219178082191781,1.30217566478646
"[1]11005","{feathers=FALSE,aquatic=TRUE}","=>","{fins=TRUE}",0.168316831683168,0.566666666666667,3.36666666666667
"[2]1953","{hair=FALSE,feathers=FALSE}","=>","{fins=TRUE}",0.148514851485149,0.394736842105263,2.34520123839009
"[3]1888","{feathers=FALSE,eggs=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.333333333333333,1.98039215686274
"[4]1835","{feathers=FALSE,milk=FALSE}","=>","{fins=TRUE}",0.128712871287129,0.325,1.93088235294118
"[5]1798","{feathers=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.290909090909091,1.7283422459893
"[6]1730","{feathers=FALSE,predator=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.276595744680851,1.6433041301627
"[7]1638","{feathers=FALSE,backbone=TRUE}","=>","{fins=TRUE}",0.168316831683168,0.26984126984127,1.6031746031746
"[8]1507","{feathers=FALSE,airborne=FALSE}","=>","{fins=TRUE}",0.168316831683168,0.232876712328767,1.38356164383562
"[9]1380","{feathers=FALSE,domestic=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.225352112676056,1.33885666942833
"[10]1230","{feathers=FALSE,venomous=FALSE}","=>","{fins=TRUE}",0.158415841584158,0.219178082191781,1.30217566478646
"[1]2006","{breathes=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.928571428571429,5.51680672268908
"[2]1053","{legs=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.148514851485149,0.833333333333333,4.95098039215686
"[3]995","{aquatic=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.615384615384615,3.65610859728507
"[4]940","{hair=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.148514851485149,0.357142857142857,2.1218487394958
"[5]912","{eggs=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.333333333333333,1.98039215686274
"[6]835","{milk=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.325,1.93088235294118
"[7]746","{toothed=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.307692307692308,1.82805429864253
"[8]614","{feathers=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.290909090909091,1.7283422459893
"[9]486","{predator=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.118811881188119,0.285714285714286,1.69747899159664
"[10]338","{airborne=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.280701754385965,1.66769865841073
"[11]294","{tail=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.148514851485149,0.230769230769231,1.3710407239819
"[12]211","{backbone=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.216216216216216,1.2845786963434
"[1]11006","{breathes=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.928571428571429,5.51680672268908
"[2]1954","{legs=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.148514851485149,0.833333333333333,4.95098039215686
"[3]1889","{aquatic=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.615384615384615,3.65610859728507
"[4]1836","{hair=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.148514851485149,0.357142857142857,2.1218487394958
"[5]1799","{eggs=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.333333333333333,1.98039215686274
"[6]1731","{milk=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.325,1.93088235294118
"[7]1639","{toothed=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.307692307692308,1.82805429864253
"[8]1508","{feathers=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.290909090909091,1.7283422459893
"[9]1381","{predator=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.118811881188119,0.285714285714286,1.69747899159664
"[10]1231","{airborne=FALSE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.280701754385965,1.66769865841073
"[11]1177","{tail=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.148514851485149,0.230769230769231,1.3710407239819
"[12]1107","{backbone=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.158415841584158,0.216216216216216,1.2845786963434
"[1]2007","{eggs=TRUE,toothed=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.65,3.86176470588235
"[2]1054","{eggs=TRUE,airborne=FALSE}","=>","{fins=TRUE}",0.128712871287129,0.351351351351351,2.08744038155803
"[3]996","{eggs=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.333333333333333,1.98039215686274
"[4]941","{feathers=FALSE,eggs=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.333333333333333,1.98039215686274
"[5]913","{eggs=TRUE,backbone=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.30952380952381,1.83893557422969
"[6]836","{eggs=TRUE,venomous=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.226415094339623,1.34517203107658
"[7]747","{eggs=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.222222222222222,1.3202614379085
"[1]11007","{eggs=TRUE,toothed=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.65,3.86176470588235
"[2]1955","{eggs=TRUE,airborne=FALSE}","=>","{fins=TRUE}",0.128712871287129,0.351351351351351,2.08744038155803
"[3]1890","{eggs=TRUE,tail=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.333333333333333,1.98039215686274
"[4]1837","{feathers=FALSE,eggs=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.333333333333333,1.98039215686274
"[5]1800","{eggs=TRUE,backbone=TRUE}","=>","{fins=TRUE}",0.128712871287129,0.30952380952381,1.83893557422969
"[6]1732","{eggs=TRUE,venomous=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.226415094339623,1.34517203107658
"[7]1640","{eggs=TRUE,domestic=FALSE}","=>","{fins=TRUE}",0.118811881188119,0.222222222222222,1.3202614379085
"[1]2008","{airborne=FALSE,aquatic=TRUE}","=>","{fins=TRUE}",0.168316831683168,0.548387096774194,3.25806451612903
"[2]1055","{hair=FALSE,airborne=FALSE}","=>","{fins=TRUE}",0.148514851485149,0.375,2.22794117647059
"[3]997","{eggs=TRUE,airborne=FALSE}","=>","{fins=TRUE}",0.128712871287129,0.351351351351351,2.08744038155803
